date,heure,prix_debut,prix_haut,prix_bas,prix_fin,volume,prix_fin_suiv,direction_up,difference,change 10 points,change 50 points
2014.05.22,00:00,1.36853,1.36872,1.36447,1.36551,28628,1.36287,0,-30.2,1,0
2014.05.23,00:00,1.36549,1.36581,1.36151,1.36287,27368,1.36447,0,-26.2,1,0
2014.05.26,00:00,1.36219,1.36538,1.3613,1.36447,19044,1.36337,1,22.8,1,0
2014.05.27,00:00,1.36452,1.3668,1.36121,1.36337,30539,1.35903,0,-11.5,1,0
2014.05.28,00:00,1.3634,1.36372,1.3588,1.35903,30124,1.3601,0,-43.7,1,0
2014.05.29,00:00,1.35904,1.36251,1.35856,1.3601,29226,1.36339,1,10.6,1,0
2014.05.30,00:00,1.36011,1.36496,1.35979,1.36339,31095,1.35959,1,32.8,1,0
2014.06.02,00:00,1.36353,1.36362,1.35877,1.35959,29361,1.36267,0,-39.4,1,0
2014.06.03,00:00,1.35958,1.36471,1.35868,1.36267,29617,1.35978,1,30.9,1,0
2014.06.04,00:00,1.36279,1.36381,1.35959,1.35978,32941,1.36596,0,-30.1,1,0
2014.06.05,00:00,1.35979,1.36692,1.35025,1.36596,46604,1.3642,1,61.7,1,1
2014.06.06,00:00,1.36604,1.36762,1.36204,1.3642,37350,1.35933,0,-18.4,1,0
2014.06.09,00:00,1.36412,1.36679,1.3582,1.35933,29196,1.3547,0,-47.9,1,0
2014.06.10,00:00,1.3592,1.36014,1.35329,1.3547,35921,1.35305,0,-45,1,0
2014.06.11,00:00,1.35459,1.35565,1.35209,1.35305,35393,1.35512,0,-15.4,1,0
2014.06.12,00:00,1.353,1.35713,1.35117,1.35512,40769,1.35402,1,21.2,1,0
2014.06.13,00:00,1.355,1.35784,1.35205,1.35402,38254,1.35727,0,-9.8,0,0
2014.06.16,00:00,1.35394,1.35787,1.35125,1.35727,31728,1.3546,1,33.3,1,0
2014.06.17,00:00,1.35725,1.35863,1.35356,1.3546,32465,1.35948,0,-26.5,1,0
2014.06.18,00:00,1.35459,1.35986,1.35409,1.35948,36072,1.36069,1,48.9,1,0
2014.06.19,00:00,1.3591,1.36427,1.35834,1.36069,36707,1.35989,1,15.9,1,0
2014.06.20,00:00,1.36065,1.36332,1.35637,1.35989,31406,1.36035,0,-7.6,0,0
2014.06.23,00:00,1.35903,1.36127,1.35734,1.36035,29365,1.36057,1,13.2,1,0
2014.06.24,00:00,1.36028,1.36271,1.35827,1.36057,31007,1.36282,1,2.9,0,0
2014.06.25,00:00,1.36052,1.36505,1.35998,1.36282,28786,1.36105,1,23,1,0
2014.06.26,00:00,1.36278,1.36406,1.35753,1.36105,30542,1.36485,0,-17.3,1,0
2014.06.27,00:00,1.36105,1.36499,1.36087,1.36485,29663,1.36913,1,38,1,0
2014.06.30,00:00,1.36427,1.3697,1.36396,1.36913,30605,1.36781,1,48.6,1,0
2014.07.01,00:00,1.36913,1.36997,1.36749,1.36781,29862,1.36584,0,-13.2,1,0
2014.07.02,00:00,1.36779,1.36818,1.3642,1.36584,27550,1.36093,0,-19.5,1,0
2014.07.03,00:00,1.36585,1.36636,1.35955,1.36093,33621,1.3594,0,-49.2,1,0
2014.07.04,00:00,1.36089,1.36106,1.35848,1.3594,20414,1.36039,0,-14.9,1,0
2014.07.07,00:00,1.35937,1.36086,1.35752,1.36039,24802,1.36113,1,10.2,1,0
2014.07.08,00:00,1.36038,1.36166,1.35874,1.36113,24990,1.36407,1,7.5,0,0
2014.07.09,00:00,1.36115,1.36476,1.36016,1.36407,31205,1.36076,1,29.2,1,0
2014.07.10,00:00,1.36406,1.36499,1.35885,1.36076,32362,1.3605,0,-33,1,0
2014.07.11,00:00,1.36077,1.36241,1.35914,1.3605,27301,1.3618,0,-2.7,0,0
2014.07.14,00:00,1.35975,1.36395,1.35967,1.3618,24315,1.35674,1,20.5,1,0
2014.07.15,00:00,1.36183,1.36272,1.35613,1.35674,35717,1.35241,0,-50.9,1,1
2014.07.16,00:00,1.35671,1.35713,1.35202,1.35241,30646,1.35253,0,-43,1,0
2014.07.17,00:00,1.35241,1.35396,1.35159,1.35253,31829,1.35231,1,1.2,0,0
2014.07.18,00:00,1.35258,1.35355,1.34903,1.35231,33036,1.35228,0,-2.7,0,0
2014.07.21,00:00,1.35275,1.35483,1.35123,1.35228,25102,1.34648,0,-4.7,0,0
2014.07.22,00:00,1.35226,1.35289,1.34585,1.34648,30914,1.34626,0,-57.8,1,1
2014.07.23,00:00,1.34647,1.34734,1.34543,1.34626,25464,1.34629,0,-2.1,0,0
2014.07.24,00:00,1.34626,1.34841,1.34374,1.34629,29424,1.34291,1,0.3,0,0
2014.07.25,00:00,1.34629,1.34748,1.34205,1.34291,29887,1.34387,0,-33.8,1,0
2014.07.28,00:00,1.343,1.34432,1.34262,1.34387,24272,1.34076,1,8.7,0,0
2014.07.29,00:00,1.34388,1.34438,1.34036,1.34076,30829,1.3396,0,-31.2,1,0
2014.07.30,00:00,1.34075,1.34146,1.33662,1.3396,40386,1.33896,0,-11.5,1,0
2014.07.31,00:00,1.33961,1.33998,1.33708,1.33896,35272,1.34278,0,-6.5,0,0
2014.08.01,00:00,1.33893,1.34441,1.33778,1.34278,39420,1.34208,1,38.5,1,0
2014.08.04,00:00,1.34296,1.34326,1.34087,1.34208,27594,1.33754,0,-8.8,0,0
2014.08.05,00:00,1.34209,1.34241,1.33575,1.33754,32988,1.33818,0,-45.5,1,0
2014.08.06,00:00,1.33753,1.33862,1.33324,1.33818,36528,1.33626,1,6.5,0,0
2014.08.07,00:00,1.33815,1.33929,1.33365,1.33626,36324,1.34093,0,-18.9,1,0
2014.08.08,00:00,1.33624,1.3432,1.33428,1.34093,37935,1.33843,1,46.9,1,0
2014.08.11,00:00,1.34084,1.34105,1.33798,1.33843,23998,1.33683,0,-24.1,1,0
2014.08.12,00:00,1.3383,1.33852,1.33353,1.33683,28147,1.33633,0,-14.7,1,0
2014.08.13,00:00,1.33683,1.34144,1.33416,1.33633,31607,1.33642,0,-5,0,0
2014.08.14,00:00,1.33633,1.3407,1.33479,1.33642,31155,1.33985,1,0.9,0,0
2014.08.15,00:00,1.3364,1.3411,1.3358,1.33985,31785,1.33629,1,34.5,1,0
2014.08.18,00:00,1.33906,1.33985,1.33522,1.33629,24351,1.3319,0,-27.7,1,0
2014.08.19,00:00,1.33628,1.33637,1.33126,1.3319,29983,1.3259,0,-43.8,1,0
2014.08.20,00:00,1.33191,1.33236,1.32546,1.3259,35414,1.32798,0,-60.1,1,1
2014.08.21,00:00,1.3259,1.32878,1.32413,1.32798,31098,1.32387,1,20.8,1,0
2014.08.22,00:00,1.328,1.32961,1.32201,1.32387,32548,1.31913,0,-41.3,1,0
2014.08.25,00:00,1.31997,1.32097,1.3183,1.31913,27544,1.31667,0,-8.4,0,0
2014.08.26,00:00,1.31913,1.3214,1.31639,1.31667,33832,1.31922,0,-24.6,1,0
2014.08.27,00:00,1.31667,1.32093,1.3152,1.31922,34965,1.31809,1,25.5,1,0
2014.08.28,00:00,1.3192,1.322,1.31591,1.31809,35056,1.31315,0,-11.1,1,0
2014.08.29,00:00,1.31811,1.31954,1.31312,1.31315,33625,1.31274,0,-49.6,1,0
2014.09.01,00:00,1.31274,1.31447,1.31184,1.31274,23464,1.31316,0,0,0,0
2014.09.02,00:00,1.31272,1.31362,1.31097,1.31316,33801,1.31495,1,4.4,0,0
2014.09.03,00:00,1.31321,1.31593,1.31216,1.31495,36183,1.29425,1,17.4,1,0
2014.09.04,00:00,1.31493,1.31534,1.29195,1.29425,45597,1.29505,0,-206.8,1,1
2014.09.05,00:00,1.29429,1.29871,1.29213,1.29505,45348,1.28939,1,7.6,0,0
2014.09.08,00:00,1.29531,1.29583,1.28813,1.28939,47282,1.29368,0,-59.2,1,1
2014.09.09,00:00,1.28938,1.29566,1.28587,1.29368,55604,1.29164,1,43,1,0
2014.09.10,00:00,1.29368,1.29621,1.28831,1.29164,59057,1.29238,0,-20.4,1,0
2014.09.11,00:00,1.29162,1.29511,1.28964,1.29238,53321,1.29633,1,7.6,0,0
2014.09.12,00:00,1.29232,1.29785,1.29084,1.29633,51420,1.29393,1,40.1,1,0
2014.09.15,00:00,1.297,1.29722,1.29078,1.29393,32343,1.29587,0,-30.7,1,0
2014.09.16,00:00,1.29392,1.29943,1.29217,1.29587,39878,1.28645,1,19.5,1,0
2014.09.17,00:00,1.29587,1.29807,1.28514,1.28645,43228,1.29222,0,-94.2,1,1
2014.09.18,00:00,1.28645,1.29295,1.28338,1.29222,51175,1.2828,1,57.7,1,1
2014.09.19,00:00,1.29221,1.29281,1.28272,1.2828,61038,1.28484,0,-94.1,1,1
2014.09.22,00:00,1.28331,1.2867,1.28158,1.28484,43926,1.28459,1,15.3,1,0
2014.09.23,00:00,1.28488,1.29005,1.2842,1.28459,46535,1.27794,0,-2.9,0,0
2014.09.24,00:00,1.2846,1.28631,1.27735,1.27794,48744,1.27501,0,-66.6,1,1
2014.09.25,00:00,1.27795,1.27825,1.26977,1.27501,59092,1.26819,0,-29.4,1,0
2014.09.26,00:00,1.275,1.27601,1.26762,1.26819,50439,1.26847,0,-68.1,1,1
2014.09.29,00:00,1.26817,1.27142,1.26631,1.26847,51286,1.26298,1,3,0,0
2014.09.30,00:00,1.26846,1.27016,1.25704,1.26298,60033,1.26217,0,-54.8,1,1
2014.10.01,00:00,1.263,1.2639,1.25828,1.26217,60438,1.26679,0,-8.3,0,0
2014.10.02,00:00,1.26215,1.26983,1.26132,1.26679,73663,1.25154,1,46.4,1,0
2014.10.03,00:00,1.2668,1.26739,1.24999,1.25154,56703,1.26541,0,-152.6,1,1
2014.10.06,00:00,1.25119,1.26738,1.25082,1.26541,55701,1.26681,1,142.2,1,1
2014.10.07,00:00,1.26541,1.26813,1.25831,1.26681,73310,1.27329,1,14,1,0
2014.10.08,00:00,1.26691,1.27481,1.2622,1.27329,80540,1.269,1,63.8,1,1
2014.10.09,00:00,1.27332,1.27906,1.26636,1.269,83809,1.26276,0,-43.2,1,0
2014.10.10,00:00,1.269,1.27152,1.26048,1.26276,64782,1.27511,0,-62.4,1,1
2014.10.13,00:00,1.26302,1.27604,1.262,1.27511,61850,1.26569,1,120.9,1,1
2014.10.14,00:00,1.27508,1.27674,1.26394,1.26569,71769,1.28368,0,-93.9,1,1
2014.10.15,00:00,1.26569,1.2886,1.26241,1.28368,94354,1.2808,1,179.9,1,1
2014.10.16,00:00,1.28369,1.28442,1.27052,1.2808,93040,1.27599,0,-28.9,1,0
2014.10.17,00:00,1.28079,1.28362,1.27431,1.27599,60071,1.2799,0,-48,1,0
2014.10.20,00:00,1.27501,1.28161,1.27306,1.2799,53777,1.27151,1,48.9,1,0
2014.10.21,00:00,1.27991,1.28397,1.27138,1.27151,63299,1.26469,0,-84,1,1
2014.10.22,00:00,1.27151,1.2739,1.26365,1.26469,63620,1.26452,0,-68.2,1,1
2014.10.23,00:00,1.26489,1.26756,1.26129,1.26452,68106,1.26695,0,-3.7,0,0
2014.10.24,00:00,1.26454,1.2695,1.26342,1.26695,50134,1.26966,1,24.1,1,0
2014.10.27,00:00,1.26728,1.27225,1.2665,1.26966,50766,1.27327,1,23.8,1,0
2014.10.28,00:00,1.26967,1.27638,1.26839,1.27327,55059,1.26356,1,36,1,0
2014.10.29,00:00,1.27326,1.27699,1.26258,1.26356,55196,1.26126,0,-97,1,1
2014.10.30,00:00,1.26352,1.26387,1.25469,1.26126,68929,1.25189,0,-22.6,1,0
2014.10.31,00:00,1.26125,1.26151,1.24853,1.25189,82937,1.24802,0,-93.6,1,1
2014.11.03,00:00,1.25056,1.25131,1.24404,1.24802,72454,1.2545,0,-25.4,1,0
2014.11.04,00:00,1.24801,1.25768,1.24801,1.2545,72710,1.24852,1,64.9,1,1
2014.11.05,00:00,1.25449,1.25666,1.2457,1.24852,80393,1.23739,0,-59.7,1,1
2014.11.06,00:00,1.2485,1.25326,1.23643,1.23739,92963,1.24543,0,-111.1,1,1
2014.11.07,00:00,1.2374,1.24688,1.23573,1.24543,91393,1.24194,1,80.3,1,1
2014.11.10,00:00,1.24711,1.25083,1.24181,1.24194,68905,1.24738,0,-51.7,1,1
2014.11.11,00:00,1.24194,1.24984,1.2394,1.24738,70493,1.2437,1,54.4,1,1
2014.11.12,00:00,1.2474,1.24972,1.24188,1.2437,86009,1.24756,0,-37,1,0
2014.11.13,00:00,1.24369,1.24909,1.24258,1.24756,72670,1.25237,1,38.7,1,0
2014.11.14,00:00,1.24757,1.25451,1.23982,1.25237,84000,1.24483,1,48,1,0
2014.11.17,00:00,1.25319,1.25767,1.24447,1.24483,73428,1.25338,0,-83.6,1,1
2014.11.18,00:00,1.24483,1.25442,1.2443,1.25338,69913,1.25528,1,85.5,1,1
2014.11.19,00:00,1.25339,1.25993,1.25117,1.25528,76292,1.25379,1,18.9,1,0
2014.11.20,00:00,1.25529,1.25743,1.25038,1.25379,85705,1.23897,0,-15,1,0
2014.11.21,00:00,1.25378,1.25675,1.23745,1.23897,87823,1.24411,0,-148.1,1,1
2014.11.24,00:00,1.23623,1.24441,1.23623,1.24411,67293,1.24734,1,78.8,1,1
2014.11.25,00:00,1.24411,1.24861,1.24017,1.24734,70671,1.2505,1,32.3,1,0
2014.11.26,00:00,1.24733,1.25305,1.24432,1.2505,69622,1.24661,1,31.7,1,0
2014.11.27,00:00,1.25046,1.25229,1.24641,1.24661,53343,1.24501,0,-38.5,1,0
2014.11.28,00:00,1.24661,1.24896,1.24258,1.24501,67677,1.24685,0,-16,1,0
2014.12.01,00:00,1.24622,1.25061,1.24189,1.24685,76666,1.23819,1,6.3,0,0
2014.12.02,00:00,1.24686,1.24754,1.23763,1.23819,65853,1.23097,0,-86.7,1,1
2014.12.03,00:00,1.23817,1.239,1.23006,1.23097,74938,1.23779,0,-72,1,1
2014.12.04,00:00,1.23088,1.24556,1.22802,1.23779,80423,1.22835,1,69.1,1,1
2014.12.05,00:00,1.23778,1.23922,1.22706,1.22835,73155,1.23147,0,-94.3,1,1
2014.12.08,00:00,1.22864,1.23432,1.22467,1.23147,70226,1.23738,1,28.3,1,0
2014.12.09,00:00,1.23146,1.24469,1.22915,1.23738,90364,1.24469,1,59.2,1,1
2014.12.10,00:00,1.23737,1.24476,1.23614,1.24469,91972,1.241,1,73.2,1,1
2014.12.11,00:00,1.2447,1.24942,1.23696,1.241,99294,1.246,0,-37,1,0
2014.12.12,00:00,1.241,1.24844,1.23837,1.246,89871,1.24362,1,50,1,0
2014.12.15,00:00,1.2473,1.24779,1.2414,1.24362,92700,1.25095,0,-36.8,1,0
2014.12.16,00:00,1.24363,1.25688,1.24333,1.25095,100234,1.23439,1,73.2,1,1
2014.12.17,00:00,1.25089,1.2515,1.23206,1.23439,86331,1.22851,0,-165,1,1
2014.12.18,00:00,1.23393,1.23519,1.22651,1.22851,89553,1.22261,0,-54.2,1,1
2014.12.19,00:00,1.22851,1.23014,1.22197,1.22261,81735,1.22286,0,-59,1,1
2014.12.22,00:00,1.22225,1.22719,1.2216,1.22286,59792,1.21717,1,6.1,0,0
2014.12.23,00:00,1.22289,1.2245,1.21642,1.21717,62445,1.21888,0,-57.2,1,1
2014.12.24,00:00,1.21717,1.22194,1.21688,1.21888,43861,1.21788,1,17.1,1,0
2014.12.26,00:00,1.22081,1.22103,1.21681,1.21788,25517,1.21509,0,-29.3,1,0
2014.12.29,00:00,1.21798,1.22203,1.21424,1.21509,55654,1.21564,0,-28.9,1,0
2014.12.30,00:00,1.21508,1.21867,1.21234,1.21564,63070,1.2099,1,5.6,0,0
2014.12.31,00:00,1.2156,1.2169,1.20968,1.2099,47202,1.20014,0,-57,1,1
2015.01.02,00:00,1.20538,1.2069,1.19997,1.20014,53082,1.19317,0,-52.4,1,1
2015.01.05,00:00,1.19454,1.19757,1.18642,1.19317,95141,1.18887,0,-13.7,1,0
2015.01.06,00:00,1.19318,1.19682,1.18836,1.18887,91697,1.18386,0,-43.1,1,0
2015.01.07,00:00,1.18889,1.18956,1.18014,1.18386,98091,1.17899,0,-50.3,1,1
2015.01.08,00:00,1.18386,1.18467,1.17536,1.17899,82605,1.18402,0,-48.7,1,0
2015.01.09,00:00,1.17901,1.1845,1.17623,1.18402,91031,1.18325,1,50.1,1,1
2015.01.12,00:00,1.18481,1.18702,1.17856,1.18325,80991,1.17718,0,-15.6,1,0
2015.01.13,00:00,1.18324,1.18589,1.17529,1.17718,93072,1.17881,0,-60.6,1,1
2015.01.14,00:00,1.17712,1.18451,1.17267,1.17881,101182,1.16298,1,16.9,1,0
2015.01.15,00:00,1.17882,1.17921,1.15673,1.16298,123477,1.1565,0,-158.4,1,1
2015.01.16,00:00,1.16305,1.16479,1.14594,1.1565,121343,1.1606,0,-65.5,1,1
2015.01.19,00:00,1.15532,1.16381,1.15506,1.1606,80132,1.15479,1,52.8,1,1
2015.01.20,00:00,1.16038,1.16138,1.15396,1.15479,85584,1.16086,0,-55.9,1,1
2015.01.21,00:00,1.1548,1.1679,1.15405,1.16086,95042,1.13639,1,60.6,1,1
2015.01.22,00:00,1.1609,1.16485,1.13156,1.13639,108286,1.12032,0,-245.1,1,1
2015.01.23,00:00,1.13619,1.13731,1.11145,1.12032,118900,1.12373,0,-158.7,1,1
2015.01.26,00:00,1.115,1.12945,1.1097,1.12373,100127,1.13794,1,87.3,1,1
2015.01.27,00:00,1.12377,1.14219,1.1223,1.13794,102176,1.12858,1,141.7,1,1
2015.01.28,00:00,1.13764,1.13821,1.12755,1.12858,98938,1.13184,0,-90.6,1,1
2015.01.29,00:00,1.12857,1.1367,1.12612,1.13184,90363,1.12844,1,32.7,1,0
2015.01.30,00:00,1.13154,1.13628,1.12767,1.12844,88778,1.134,0,-31,1,0
2015.02.02,00:00,1.13079,1.13608,1.12915,1.134,78713,1.14774,1,32.1,1,0
2015.02.03,00:00,1.13398,1.15333,1.13122,1.14774,93195,1.13429,1,137.6,1,1
2015.02.04,00:00,1.14771,1.1484,1.13149,1.13429,87249,1.14757,0,-134.2,1,1
2015.02.05,00:00,1.13425,1.14982,1.13032,1.14757,81326,1.13127,1,133.2,1,1
2015.02.06,00:00,1.14755,1.14848,1.13108,1.13127,65292,1.13221,0,-162.8,1,1
2015.02.09,00:00,1.12938,1.13588,1.12694,1.13221,61938,1.13196,1,28.3,1,0
2015.02.10,00:00,1.1323,1.13444,1.12723,1.13196,61279,1.13335,0,-3.4,0,0
2015.02.11,00:00,1.1319,1.13464,1.12792,1.13335,55787,1.1402,1,14.5,1,0
2015.02.12,00:00,1.13326,1.14221,1.13011,1.1402,71840,1.13875,1,69.4,1,1
2015.02.13,00:00,1.14012,1.14422,1.13791,1.13875,66697,1.13516,0,-13.7,1,0
2015.02.16,00:00,1.13917,1.14282,1.13186,1.13516,51915,1.14098,0,-40.1,1,0
2015.02.17,00:00,1.13532,1.14482,1.13212,1.14098,70879,1.13956,1,56.6,1,1
2015.02.18,00:00,1.14095,1.1415,1.13334,1.13956,70594,1.13668,0,-13.9,1,0
2015.02.19,00:00,1.13958,1.14493,1.13548,1.13668,73367,1.13783,0,-29,1,0
2015.02.20,00:00,1.13625,1.14285,1.12785,1.13783,87076,1.13336,1,15.8,1,0
2015.02.23,00:00,1.13939,1.1395,1.12946,1.13336,67925,1.13394,0,-60.3,1,1
2015.02.24,00:00,1.13334,1.13574,1.12889,1.13394,76813,1.13601,1,6,0,0
2015.02.25,00:00,1.13392,1.13879,1.13351,1.13601,72610,1.1197,1,20.9,1,0
2015.02.26,00:00,1.13596,1.13789,1.11832,1.1197,78974,1.11932,0,-162.6,1,1
2015.02.27,00:00,1.11969,1.12446,1.11757,1.11932,82078,1.11828,0,-3.7,0,0
2015.03.02,00:00,1.11813,1.124,1.11595,1.11828,67501,1.11749,1,1.5,0,0
2015.03.03,00:00,1.11821,1.12169,1.11541,1.11749,71657,1.10767,0,-7.2,0,0
2015.03.04,00:00,1.11749,1.1185,1.10611,1.10767,75541,1.10283,0,-98.2,1,1
2015.03.05,00:00,1.10765,1.11128,1.09868,1.10283,84858,1.08404,0,-48.2,1,0
2015.03.06,00:00,1.10244,1.1032,1.08385,1.08404,85220,1.08517,0,-184,1,1
2015.03.09,00:00,1.08329,1.09059,1.08221,1.08517,73365,1.06784,1,18.8,1,0
2015.03.10,00:00,1.08517,1.08549,1.06668,1.06784,104217,1.05442,0,-173.3,1,1
2015.03.11,00:00,1.06789,1.07161,1.05107,1.05442,111243,1.06238,0,-134.7,1,1
2015.03.12,00:00,1.05443,1.06828,1.04939,1.06238,111886,1.04942,1,79.5,1,1
2015.03.13,00:00,1.06238,1.06331,1.04617,1.04942,96275,1.05664,0,-129.6,1,1
2015.03.16,00:00,1.04885,1.06189,1.04789,1.05664,84185,1.05963,1,77.9,1,1
2015.03.17,00:00,1.05663,1.06502,1.05508,1.05963,78223,1.08283,1,30,1,0
2015.03.18,00:00,1.05963,1.10447,1.05794,1.08283,99666,1.06561,1,232,1,1
2015.03.19,00:00,1.08307,1.09186,1.06125,1.06561,123588,1.082,0,-174.6,1,1
2015.03.20,00:00,1.06562,1.08817,1.06551,1.082,94448,1.09436,1,163.8,1,1
2015.03.23,00:00,1.08669,1.09708,1.07668,1.09436,107727,1.09176,1,76.7,1,1
2015.03.24,00:00,1.09439,1.10288,1.08898,1.09176,105297,1.09708,0,-26.3,1,0
2015.03.25,00:00,1.09184,1.10136,1.09002,1.09708,91203,1.08741,1,52.4,1,1
2015.03.26,00:00,1.09709,1.1052,1.08559,1.08741,102907,1.08862,0,-96.8,1,1
2015.03.27,00:00,1.08741,1.0948,1.08003,1.08862,96210,1.0832,1,12.1,1,0
2015.03.30,00:00,1.08843,1.08945,1.08097,1.0832,82668,1.07307,0,-52.3,1,1
2015.03.31,00:00,1.08319,1.0845,1.07126,1.07307,87169,1.07624,0,-101.2,1,1
2015.04.01,00:00,1.07309,1.07995,1.0718,1.07624,89392,1.08792,1,31.5,1,0
2015.04.02,00:00,1.07624,1.09048,1.075,1.08792,81713,1.0968,1,116.8,1,1
2015.04.03,00:00,1.08802,1.10262,1.08633,1.0968,47499,1.09212,1,87.8,1,1
2015.04.06,00:00,1.09982,1.10352,1.09097,1.09212,50835,1.08138,0,-77,1,1
2015.04.07,00:00,1.09213,1.09544,1.08032,1.08138,90257,1.07796,0,-107.5,1,1
2015.04.08,00:00,1.08139,1.08868,1.07628,1.07796,94228,1.06582,0,-34.3,1,0
2015.04.09,00:00,1.07794,1.07882,1.06373,1.06582,85160,1.06022,0,-121.2,1,1
2015.04.10,00:00,1.06574,1.06833,1.05674,1.06022,82154,1.05659,0,-55.2,1,1
2015.04.13,00:00,1.05853,1.06185,1.05201,1.05659,83990,1.06539,0,-19.4,1,0
2015.04.14,00:00,1.05659,1.07066,1.05312,1.06539,89199,1.06826,1,88,1,1
2015.04.15,00:00,1.06533,1.07012,1.05707,1.06826,94390,1.07601,1,29.3,1,0
2015.04.16,00:00,1.06827,1.08168,1.06238,1.07601,109187,1.08051,1,77.4,1,1
2015.04.17,00:00,1.07595,1.08483,1.0733,1.08051,96472,1.07379,1,45.6,1,0
2015.04.20,00:00,1.08167,1.08195,1.07116,1.07379,80197,1.07334,0,-78.8,1,1
2015.04.21,00:00,1.07418,1.07806,1.06596,1.07334,85251,1.07252,0,-8.4,0,0
2015.04.22,00:00,1.0733,1.08004,1.0708,1.07252,85801,1.0824,0,-7.8,0,0
2015.04.23,00:00,1.07207,1.08452,1.06658,1.0824,92592,1.08691,1,103.3,1,1
2015.04.24,00:00,1.0822,1.08995,1.07842,1.08691,91129,1.08868,1,47.1,1,0
2015.04.27,00:00,1.08615,1.09262,1.0819,1.08868,76770,1.09785,1,25.3,1,0
2015.04.28,00:00,1.08878,1.09903,1.08597,1.09785,78833,1.11261,1,90.7,1,1
2015.04.29,00:00,1.09769,1.11874,1.09588,1.11261,80473,1.12223,1,149.2,1,1
2015.04.30,00:00,1.11279,1.12651,1.10708,1.12223,86209,1.11964,1,94.4,1,1
2015.05.01,00:00,1.1219,1.12892,1.11739,1.11964,67172,1.11467,0,-22.6,1,0
2015.05.04,00:00,1.11921,1.12241,1.11223,1.11467,70216,1.11845,0,-45.4,1,0
2015.05.05,00:00,1.11444,1.12225,1.10659,1.11845,90035,1.13462,1,40.1,1,0
2015.05.06,00:00,1.11844,1.13691,1.11745,1.13462,107876,1.1266,1,161.8,1,1
2015.05.07,00:00,1.13456,1.13913,1.12367,1.1266,114268,1.12087,0,-79.6,1,1
2015.05.08,00:00,1.12651,1.12861,1.11785,1.12087,112901,1.11541,0,-56.4,1,1
2015.05.11,00:00,1.11993,1.12055,1.11305,1.11541,94922,1.12124,0,-45.2,1,0
2015.05.12,00:00,1.1153,1.12783,1.11339,1.12124,95902,1.13535,1,59.4,1,1
2015.05.13,00:00,1.12124,1.13822,1.12018,1.13535,104264,1.14094,1,141.1,1,1
2015.05.14,00:00,1.13535,1.14443,1.13402,1.14094,109025,1.14465,1,55.9,1,1
2015.05.15,00:00,1.14093,1.14665,1.13234,1.14465,108093,1.13139,1,37.2,1,0
2015.05.18,00:00,1.14484,1.14484,1.1298,1.13139,99756,1.11489,0,-134.5,1,1
2015.05.19,00:00,1.13142,1.13258,1.11185,1.11489,117725,1.10931,0,-165.3,1,1
2015.05.20,00:00,1.11489,1.11515,1.10616,1.10931,129420,1.11112,0,-55.8,1,1
2015.05.21,00:00,1.10927,1.11808,1.10792,1.11112,112685,1.1014,1,18.5,1,0
2015.05.22,00:00,1.11114,1.12076,1.10017,1.1014,104434,1.09768,0,-97.4,1,1
2015.05.25,00:00,1.10051,1.10088,1.09586,1.09768,57049,1.08719,0,-28.3,1,0
2015.05.26,00:00,1.09764,1.09801,1.08627,1.08719,116613,1.09034,0,-104.5,1,1
2015.05.27,00:00,1.08719,1.09285,1.08186,1.09034,108582,1.09472,1,31.5,1,0
2015.05.28,00:00,1.09032,1.0958,1.08668,1.09472,118368,1.09897,1,44,1,0
2015.05.29,00:00,1.09474,1.10053,1.09253,1.09897,101759,1.09257,1,42.3,1,0
2015.06.01,00:00,1.09834,1.09884,1.08866,1.09257,104689,1.115,0,-57.7,1,1
2015.06.02,00:00,1.09255,1.11919,1.09153,1.115,123014,1.12736,1,224.5,1,1
2015.06.03,00:00,1.11501,1.12847,1.10786,1.12736,118685,1.12371,1,123.5,1,1
2015.06.04,00:00,1.12733,1.13792,1.12219,1.12371,130694,1.11165,0,-36.2,1,0
2015.06.05,00:00,1.12372,1.12793,1.10488,1.11165,198384,1.12902,0,-120.7,1,1
2015.06.08,00:00,1.11019,1.13063,1.10839,1.12902,155991,1.12818,1,188.3,1,1
2015.06.09,00:00,1.12903,1.13445,1.12135,1.12818,178880,1.13232,0,-8.5,0,0
2015.06.10,00:00,1.12818,1.13858,1.12596,1.13232,201221,1.1257,1,41.4,1,0
2015.06.11,00:00,1.13228,1.13309,1.11808,1.1257,169955,1.12599,0,-65.8,1,1
2015.06.12,00:00,1.1257,1.12959,1.1151,1.12599,170663,1.12822,1,2.9,0,0
2015.06.15,00:00,1.12133,1.12938,1.11885,1.12822,150306,1.12469,1,68.9,1,1
2015.06.16,00:00,1.12819,1.13294,1.12042,1.12469,139276,1.13366,0,-35,1,0
2015.06.17,00:00,1.12467,1.13574,1.12048,1.13366,158958,1.13597,1,89.9,1,1
2015.06.18,00:00,1.13367,1.14368,1.13296,1.13597,173068,1.13484,1,23,1,0
2015.06.19,00:00,1.13582,1.13972,1.12913,1.13484,130996,1.13397,0,-9.8,0,0
2015.06.22,00:00,1.13741,1.14095,1.13113,1.13397,135322,1.11675,0,-34.4,1,0
2015.06.23,00:00,1.13398,1.13467,1.11344,1.11675,164217,1.12035,0,-172.3,1,1
2015.06.24,00:00,1.11667,1.12342,1.11543,1.12035,144596,1.12042,1,36.8,1,0
